2025-04-25 02:36:26,586 - INFO - Logs will be saved to /Users/dorderistic/Code/BlockBlast-Game-AI-Agent/agent_comparison/simulation.log
2025-04-25 02:36:27,165 - INFO - Starting runs for Random
2025-04-25 02:36:27,423 - INFO - Random - Episode 136/300 | score=210 | reward=25.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,425 - INFO - Random - Episode 137/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,426 - INFO - Random - Episode 138/300 | score=30 | reward=9.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,427 - INFO - Random - Episode 139/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,429 - INFO - Random - Episode 140/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,430 - INFO - Random - Episode 141/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,432 - INFO - Random - Episode 142/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,433 - INFO - Random - Episode 143/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,434 - INFO - Random - Episode 144/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,436 - INFO - Random - Episode 145/300 | score=110 | reward=18.5 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,438 - INFO - Random - Episode 146/300 | score=140 | reward=18.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,444 - INFO - Random - Episode 147/300 | score=680 | reward=87.0 | steps=65 | valid_moves=65 | invalid_attempts=0
2025-04-25 02:36:27,445 - INFO - Random - Episode 148/300 | score=10 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,447 - INFO - Random - Episode 149/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,447 - INFO - Random - Episode 150/300 | score=10 | reward=2.0 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,449 - INFO - Random - Episode 151/300 | score=30 | reward=8.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,450 - INFO - Random - Episode 152/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,451 - INFO - Random - Episode 153/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,453 - INFO - Random - Episode 154/300 | score=100 | reward=16.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,455 - INFO - Random - Episode 155/300 | score=110 | reward=17.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,457 - INFO - Random - Episode 156/300 | score=110 | reward=17.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,458 - INFO - Random - Episode 157/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,459 - INFO - Random - Episode 158/300 | score=30 | reward=8.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,460 - INFO - Random - Episode 159/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,462 - INFO - Random - Episode 160/300 | score=280 | reward=29.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,464 - INFO - Random - Episode 161/300 | score=60 | reward=9.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,465 - INFO - Random - Episode 162/300 | score=20 | reward=5.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,467 - INFO - Random - Episode 163/300 | score=320 | reward=37.0 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:36:27,468 - INFO - Random - Episode 164/300 | score=10 | reward=3.0 | steps=10 | valid_moves=10 | invalid_attempts=0
2025-04-25 02:36:27,470 - INFO - Random - Episode 165/300 | score=200 | reward=27.0 | steps=25 | valid_moves=25 | invalid_attempts=0
2025-04-25 02:36:27,472 - INFO - Random - Episode 166/300 | score=120 | reward=22.5 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:36:27,474 - INFO - Random - Episode 167/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,476 - INFO - Random - Episode 168/300 | score=30 | reward=9.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,477 - INFO - Random - Episode 169/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,478 - INFO - Random - Episode 170/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,479 - INFO - Random - Episode 171/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,480 - INFO - Random - Episode 172/300 | score=50 | reward=10.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,481 - INFO - Random - Episode 173/300 | score=30 | reward=5.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,483 - INFO - Random - Episode 174/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,485 - INFO - Random - Episode 175/300 | score=180 | reward=31.5 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:36:27,487 - INFO - Random - Episode 176/300 | score=110 | reward=17.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,488 - INFO - Random - Episode 177/300 | score=20 | reward=6.0 | steps=13 | valid_moves=13 | invalid_attempts=0
2025-04-25 02:36:27,491 - INFO - Random - Episode 178/300 | score=200 | reward=27.5 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:36:27,492 - INFO - Random - Episode 179/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,494 - INFO - Random - Episode 180/300 | score=40 | reward=10.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,494 - INFO - Random - Episode 181/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,495 - INFO - Random - Episode 182/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,496 - INFO - Random - Episode 183/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,497 - INFO - Random - Episode 184/300 | score=20 | reward=8.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,499 - INFO - Random - Episode 185/300 | score=140 | reward=18.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,500 - INFO - Random - Episode 186/300 | score=80 | reward=14.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,502 - INFO - Random - Episode 187/300 | score=100 | reward=15.0 | steps=19 | valid_moves=19 | invalid_attempts=0
2025-04-25 02:36:27,505 - INFO - Random - Episode 188/300 | score=120 | reward=24.0 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:36:27,507 - INFO - Random - Episode 189/300 | score=10 | reward=4.5 | steps=13 | valid_moves=13 | invalid_attempts=0
2025-04-25 02:36:27,508 - INFO - Random - Episode 190/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,509 - INFO - Random - Episode 191/300 | score=10 | reward=3.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,510 - INFO - Random - Episode 192/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,511 - INFO - Random - Episode 193/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,512 - INFO - Random - Episode 194/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
